flight_id,tail_number,departed_at,risk_score,watch
F00229409,N904AN,2024-02-07 14:42:00,5.5e-05,0
F00229410,N919AN,2024-02-07 14:42:00,2.5e-05,0
F00229411,N833AW,2024-02-07 14:43:00,0.002166,0
F00229412,N372DA,2024-02-07 14:44:00,0.00014,0
F00229413,N997AA,2024-02-07 14:44:00,0.00029,0
F00229414,N150SY,2024-02-07 14:45:00,0.001454,0
F00229415,N220WN,2024-02-07 14:45:00,0.000189,0
F00229416,N302DN,2024-02-07 14:45:00,0.000219,0
F00229417,N368NB,2024-02-07 14:45:00,2.1e-05,0
F00229418,N578UW,2024-02-07 14:45:00,8.5e-05,0
F00229419,N7749B,2024-02-07 14:45:00,3.3e-05,0
F00229420,N7874B,2024-02-07 14:45:00,1.8e-05,0
F00229421,N7887A,2024-02-07 14:45:00,0.011264,0
F00229422,N8555Z,2024-02-07 14:45:00,6.5e-05,0
F00229423,N8768Q,2024-02-07 14:45:00,6.7e-05,0
F00229424,N8844Q,2024-02-07 14:45:00,4.1e-05,0
F00229425,N8850Q,2024-02-07 14:45:00,2.7e-05,0
F00229426,N8853Q,2024-02-07 14:45:00,0.000234,0
F00229427,N8879Q,2024-02-07 14:45:00,1.8e-05,0
F00229428,N912SW,2024-02-07 14:45:00,0.002747,0
F00229429,N557UW,2024-02-07 14:46:00,0.000468,0
F00229430,N123UW,2024-02-07 14:47:00,3.6e-05,0
F00229431,N127AA,2024-02-07 14:47:00,0.000122,0
F00229432,N173SY,2024-02-07 14:47:00,0.000396,0
F00229433,N741UW,2024-02-07 14:47:00,0.00195,0
F00229434,N956NN,2024-02-07 14:47:00,0.001601,0
F00229435,N163US,2024-02-07 14:48:00,0.000376,0
F00229436,N963AN,2024-02-07 14:48:00,0.001801,0
F00229437,N134AN,2024-02-07 14:49:00,2.6e-05,0
F00229438,N402AN,2024-02-07 14:49:00,0.000664,0
F00229439,N593NW,2024-02-07 14:49:00,0.00042,0
F00229440,N730US,2024-02-07 14:49:00,0.000286,0
F00229441,N920US,2024-02-07 14:49:00,0.000425,0
F00229442,N110SY,2024-02-07 14:50:00,0.001016,0
F00229443,N194SY,2024-02-07 14:50:00,0.009898,0
F00229444,N200WN,2024-02-07 14:50:00,0.000702,0
F00229445,N235WN,2024-02-07 14:50:00,0.481846,1
F00229446,N244WN,2024-02-07 14:50:00,0.00561,0
F00229447,N339NW,2024-02-07 14:50:00,0.000182,0
F00229448,N437WN,2024-02-07 14:50:00,3.8e-05,0
F00229449,N496WN,2024-02-07 14:50:00,0.021268,0
F00229450,N498WN,2024-02-07 14:50:00,5.9e-05,0
F00229451,N554CA,2024-02-07 14:50:00,0.001721,0
F00229452,N768SK,2024-02-07 14:50:00,0.009389,0
F00229453,N783AN,2024-02-07 14:50:00,0.000122,0
F00229454,N7889A,2024-02-07 14:50:00,0.011994,0
F00229455,N8540V,2024-02-07 14:50:00,0.000174,0
F00229456,N8682B,2024-02-07 14:50:00,0.009441,0
F00229457,N8726H,2024-02-07 14:50:00,0.015134,0
F00229458,N8793Q,2024-02-07 14:50:00,7.4e-05,0
F00229459,N8892S,2024-02-07 14:50:00,0.019398,0
F00229460,N535UW,2024-02-07 14:52:00,0.000449,0
F00229461,N603AT,2024-02-07 14:52:00,0.000354,0
F00229462,N715UW,2024-02-07 14:52:00,0.293365,1
F00229463,N340NW,2024-02-07 14:53:00,0.000209,0
F00229464,N971AT,2024-02-07 14:53:00,0.002487,0
F00229465,N563UW,2024-02-07 14:54:00,2.9e-05,0
F00229466,N901AA,2024-02-07 14:54:00,8e-06,0
F00229467,N128UW,2024-02-07 14:55:00,0.000655,0
F00229468,N154AA,2024-02-07 14:55:00,3.7e-05,0
F00229469,N1803U,2024-02-07 14:55:00,0.000188,0
F00229470,N204SY,2024-02-07 14:55:00,0.012956,0
F00229471,N272WN,2024-02-07 14:55:00,7.3e-05,0
F00229472,N282WN,2024-02-07 14:55:00,0.000832,0
F00229473,N321RL,2024-02-07 14:55:00,0.000248,0
F00229474,N337NW,2024-02-07 14:55:00,0.000424,0
F00229475,N375NC,2024-02-07 14:55:00,1.9e-05,0
F00229476,N416WN,2024-02-07 14:55:00,0.016833,0
F00229477,N453WN,2024-02-07 14:55:00,0.000337,0
F00229478,N468AN,2024-02-07 14:55:00,0.000211,0
F00229479,N543US,2024-02-07 14:55:00,0.000112,0
F00229480,N550WN,2024-02-07 14:55:00,0.001742,0
F00229481,N703SK,2024-02-07 14:55:00,0.001775,0
F00229482,N707EV,2024-02-07 14:55:00,5.2e-05,0
F00229483,N8518R,2024-02-07 14:55:00,0.000214,0
F00229484,N8786Q,2024-02-07 14:55:00,0.000137,0
F00229485,N895DN,2024-02-07 14:55:00,0.000275,0
F00229486,N9026C,2024-02-07 14:55:00,4.3e-05,0
F00229487,N914WN,2024-02-07 14:55:00,0.001101,0
F00229488,N943WN,2024-02-07 14:55:00,0.000241,0
F00229489,N957AT,2024-02-07 14:55:00,0.000576,0
F00229490,N519UW,2024-02-07 14:56:00,2.5e-05,0
F00229491,N710EV,2024-02-07 14:56:00,0.000374,0
F00229492,N147AA,2024-02-07 14:57:00,9e-06,0
F00229493,N710UW,2024-02-07 14:57:00,0.000212,0
F00229494,N713SK,2024-02-07 14:57:00,4.8e-05,0
F00229495,N560UW,2024-02-07 14:58:00,2.9e-05,0
F00229496,N151UW,2024-02-07 14:59:00,2.7e-05,0
F00229497,N198SY,2024-02-07 14:59:00,0.000287,0
F00229498,N302DU,2024-02-07 14:59:00,0.000484,0
F00229499,N303DU,2024-02-07 14:59:00,1.4e-05,0
F00229500,N316DN,2024-02-07 14:59:00,0.000536,0
F00229501,N325NB,2024-02-07 14:59:00,2.5e-05,0
F00229502,N429AN,2024-02-07 14:59:00,0.000107,0
F00229503,N553UW,2024-02-07 14:59:00,0.000528,0
F00229504,N845NN,2024-02-07 14:59:00,6e-06,0
F00229505,N943DZ,2024-02-07 14:59:00,1.5e-05,0
F00229506,N155UW,2024-02-07 15:00:00,0.000553,0
F00229507,N178SY,2024-02-07 15:00:00,0.026528,0
F00229508,N248WN,2024-02-07 15:00:00,0.001583,0
F00229509,N289SY,2024-02-07 15:00:00,0.000292,0
F00229510,N307DX,2024-02-07 15:00:00,1.7e-05,0
F00229511,N313DU,2024-02-07 15:00:00,0.000122,0
F00229512,N329NB,2024-02-07 15:00:00,0.000414,0
F00229513,N337NB,2024-02-07 15:00:00,0.00024,0
F00229514,N345NW,2024-02-07 15:00:00,4.1e-05,0
F00229515,N347NW,2024-02-07 15:00:00,0.000459,0
F00229516,N352DN,2024-02-07 15:00:00,0.000773,0
F00229517,N355NW,2024-02-07 15:00:00,0.000441,0
F00229518,N359NW,2024-02-07 15:00:00,4.9e-05,0
F00229519,N388DN,2024-02-07 15:00:00,0.000515,0
F00229520,N393DA,2024-02-07 15:00:00,0.000364,0
F00229521,N406WN,2024-02-07 15:00:00,0.000144,0
F00229522,N409WN,2024-02-07 15:00:00,0.001306,0
F00229523,N491WN,2024-02-07 15:00:00,0.007715,0
F00229524,N507AY,2024-02-07 15:00:00,0.002276,0
F00229525,N559UW,2024-02-07 15:00:00,0.000106,0
F00229526,N755AN,2024-02-07 15:00:00,0.000181,0
F00229527,N767SW,2024-02-07 15:00:00,0.000678,0
F00229528,N7819A,2024-02-07 15:00:00,5.8e-05,0
F00229529,N8323C,2024-02-07 15:00:00,2.1e-05,0
F00229530,N832NN,2024-02-07 15:00:00,0.000153,0
F00229531,N856AS,2024-02-07 15:00:00,0.004416,0
F00229532,N8609A,2024-02-07 15:00:00,0.000111,0
F00229533,N8623F,2024-02-07 15:00:00,0.000135,0
F00229534,N8645A,2024-02-07 15:00:00,0.001424,0
F00229535,N872NN,2024-02-07 15:00:00,0.000177,0
F00229536,N8841L,2024-02-07 15:00:00,0.000238,0
F00229537,N8851Q,2024-02-07 15:00:00,0.002479,0
F00229538,N8860S,2024-02-07 15:00:00,0.001329,0
F00229539,N114UW,2024-02-07 15:01:00,0.002449,0
F00229540,N324DX,2024-02-07 15:01:00,4e-05,0
F00229541,N970UY,2024-02-07 15:01:00,0.000275,0
F00229542,N973NN,2024-02-07 15:01:00,0.000176,0
F00229543,N992AN,2024-02-07 15:02:00,0.008594,0
F00229544,N171US,2024-02-07 15:04:00,2.4e-05,0
F00229545,N182SY,2024-02-07 15:05:00,0.029895,0
F00229546,N260SY,2024-02-07 15:05:00,4.1e-05,0
F00229547,N305DU,2024-02-07 15:05:00,0.00012,0
F00229548,N3754A,2024-02-07 15:05:00,0.000351,0
F00229549,N3769L,2024-02-07 15:05:00,0.000271,0
F00229550,N415WN,2024-02-07 15:05:00,0.016335,0
F00229551,N718EV,2024-02-07 15:05:00,0.00074,0
F00229552,N7748A,2024-02-07 15:05:00,0.002022,0
F00229553,N8674B,2024-02-07 15:05:00,0.002311,0
F00229554,N8752Q,2024-02-07 15:05:00,8e-05,0
F00229555,N8839Q,2024-02-07 15:05:00,0.023084,0
F00229556,N936DZ,2024-02-07 15:05:00,3.7e-05,0
F00229557,N826NN,2024-02-07 15:06:00,0.000206,0
F00229558,N924US,2024-02-07 15:06:00,0.000502,0
F00229559,N126UW,2024-02-07 15:07:00,2.7e-05,0
F00229560,N353NW,2024-02-07 15:07:00,0.000402,0
F00229561,N981UY,2024-02-07 15:07:00,1e-05,0
F00229562,N989NN,2024-02-07 15:07:00,1.9e-05,0
F00229563,N509AY,2024-02-07 15:09:00,3.5e-05,0
F00229564,N744P,2024-02-07 15:09:00,0.001322,0
F00229565,N976UY,2024-02-07 15:09:00,0.001598,0
F00229566,N115DN,2024-02-07 15:10:00,0.000244,0
F00229567,N1806U,2024-02-07 15:10:00,4.8e-05,0
F00229568,N232WN,2024-02-07 15:10:00,0.010883,0
F00229569,N255WN,2024-02-07 15:10:00,0.000102,0
F00229570,N321DH,2024-02-07 15:10:00,0.014711,0
F00229571,N322SY,2024-02-07 15:10:00,0.034775,0
F00229572,N352NW,2024-02-07 15:10:00,0.000499,0
F00229573,N3759,2024-02-07 15:10:00,0.000401,0
F00229574,N435WN,2024-02-07 15:10:00,0.00013,0
F00229575,N448WN,2024-02-07 15:10:00,0.006108,0
F00229576,N658DL,2024-02-07 15:10:00,0.000247,0
F00229577,N679DA,2024-02-07 15:10:00,0.000211,0
F00229578,N7743B,2024-02-07 15:10:00,0.000127,0
F00229579,N7863A,2024-02-07 15:10:00,0.013118,0
F00229580,N7881A,2024-02-07 15:10:00,0.001329,0
F00229581,N7882B,2024-02-07 15:10:00,0.001396,0
F00229582,N791SW,2024-02-07 15:10:00,0.000135,0
F00229583,N793SK,2024-02-07 15:10:00,0.014109,0
F00229584,N8512U,2024-02-07 15:10:00,0.000118,0
F00229585,N8530W,2024-02-07 15:10:00,0.000746,0
F00229586,N8660A,2024-02-07 15:10:00,0.000272,0
F00229587,N8663A,2024-02-07 15:10:00,3.3e-05,0
F00229588,N8676A,2024-02-07 15:10:00,0.022421,0
F00229589,N8806Q,2024-02-07 15:10:00,0.002473,0
F00229590,N950DZ,2024-02-07 15:10:00,4.6e-05,0
F00229591,N360DN,2024-02-07 15:11:00,0.000269,0
F00229592,N670DN,2024-02-07 15:12:00,0.000257,0
F00229593,N337DN,2024-02-07 15:13:00,0.00108,0
F00229594,N962NN,2024-02-07 15:13:00,0.000344,0
F00229595,N166NN,2024-02-07 15:14:00,0.0016,0
F00229596,N879BH,2024-02-07 15:14:00,0.000126,0
F00229597,N109DU,2024-02-07 15:15:00,0.000123,0
F00229598,N118DU,2024-02-07 15:15:00,0.00046,0
F00229599,N119DN,2024-02-07 15:15:00,5.2e-05,0
F00229600,N124DX,2024-02-07 15:15:00,0.000471,0
F00229601,N171DN,2024-02-07 15:15:00,0.000187,0
F00229602,N175SY,2024-02-07 15:15:00,0.010617,0
F00229603,N184DN,2024-02-07 15:15:00,0.000194,0
F00229604,N253SY,2024-02-07 15:15:00,0.002338,0
F00229605,N282SY,2024-02-07 15:15:00,0.000426,0
F00229606,N314DU,2024-02-07 15:15:00,0.000425,0
F00229607,N324SY,2024-02-07 15:15:00,0.000344,0
F00229608,N351NW,2024-02-07 15:15:00,5.7e-05,0
F00229609,N352NB,2024-02-07 15:15:00,3.1e-05,0
F00229610,N352PS,2024-02-07 15:15:00,5.8e-05,0
F00229611,N371NB,2024-02-07 15:15:00,0.000462,0
F00229612,N408SY,2024-02-07 15:15:00,0.003347,0
F00229613,N472WN,2024-02-07 15:15:00,0.001664,0
F00229614,N678DL,2024-02-07 15:15:00,7e-06,0
F00229615,N727TW,2024-02-07 15:15:00,7.4e-05,0
F00229616,N776XF,2024-02-07 15:15:00,0.000277,0
F00229617,N7885A,2024-02-07 15:15:00,2.9e-05,0
F00229618,N8522P,2024-02-07 15:15:00,0.001329,0
F00229619,N8652B,2024-02-07 15:15:00,0.000188,0
F00229620,N8733M,2024-02-07 15:15:00,0.000165,0
F00229621,N8840Q,2024-02-07 15:15:00,1.7e-05,0
F00229622,N8864H,2024-02-07 15:15:00,1.9e-05,0
F00229623,N8871Q,2024-02-07 15:15:00,0.038022,0
F00229624,N8872Q,2024-02-07 15:15:00,0.000172,0
F00229625,N665AW,2024-02-07 15:16:00,2.9e-05,0
F00229626,N916AN,2024-02-07 15:16:00,2.1e-05,0
F00229627,N971SW,2024-02-07 15:16:00,0.000184,0
F00229628,N992AT,2024-02-07 15:16:00,0.000144,0
F00229629,N354NW,2024-02-07 15:17:00,0.00046,0
F00229630,N612UX,2024-02-07 15:18:00,0.003652,0
F00229631,N806SK,2024-02-07 15:18:00,0.000385,0
F00229632,N256SY,2024-02-07 15:19:00,0.001653,0
F00229633,N359PX,2024-02-07 15:19:00,3.3e-05,0
F00229634,N778XF,2024-02-07 15:19:00,0.001002,0
F00229635,N820DX,2024-02-07 15:19:00,0.000488,0
F00229636,N161PQ,2024-02-07 15:20:00,0.000335,0
F00229637,N213SY,2024-02-07 15:20:00,0.000481,0
F00229638,N240WN,2024-02-07 15:20:00,0.014525,0
F00229639,N257SY,2024-02-07 15:20:00,0.000224,0
F00229640,N297WN,2024-02-07 15:20:00,0.032841,0
F00229641,N310DN,2024-02-07 15:20:00,0.000181,0
F00229642,N329NW,2024-02-07 15:20:00,0.000414,0
F00229643,N345NB,2024-02-07 15:20:00,0.000317,0
F00229644,N397DN,2024-02-07 15:20:00,0.000344,0
F00229645,N422WN,2024-02-07 15:20:00,0.002859,0
F00229646,N442AN,2024-02-07 15:20:00,0.000262,0
F00229647,N481WN,2024-02-07 15:20:00,0.002067,0
F00229648,N569WN,2024-02-07 15:20:00,0.016235,0
F00229649,N675DL,2024-02-07 15:20:00,0.000242,0
F00229650,N7704B,2024-02-07 15:20:00,0.000113,0
F00229651,N776DE,2024-02-07 15:20:00,0.000122,0
F00229652,N823DX,2024-02-07 15:20:00,0.000405,0
F00229653,N8801Q,2024-02-07 15:20:00,0.000135,0
F00229654,N8837Q,2024-02-07 15:20:00,0.00032,0
F00229655,N8857Q,2024-02-07 15:20:00,0.002069,0
F00229656,N904DN,2024-02-07 15:20:00,0.000287,0
F00229657,N918DU,2024-02-07 15:20:00,0.000228,0
F00229658,N951DX,2024-02-07 15:20:00,0.000469,0
F00229659,N970SW,2024-02-07 15:20:00,0.001282,0
F00229660,N983SW,2024-02-07 15:20:00,0.010499,0
F00229661,N724EV,2024-02-07 15:21:00,0.000327,0
F00229662,N745SK,2024-02-07 15:22:00,0.000576,0
F00229663,N938DZ,2024-02-07 15:22:00,0.000101,0
F00229664,N208SY,2024-02-07 15:24:00,0.009763,0
F00229665,N804SK,2024-02-07 15:24:00,0.001469,0
F00229666,N817NN,2024-02-07 15:24:00,0.000112,0
F00229667,N834AW,2024-02-07 15:24:00,0.000585,0
F00229668,N939AN,2024-02-07 15:24:00,0.000292,0
F00229669,N129AA,2024-02-07 15:25:00,4.2e-05,0
F00229670,N221WN,2024-02-07 15:25:00,7e-05,0
F00229671,N225WN,2024-02-07 15:25:00,0.001086,0
F00229672,N246SY,2024-02-07 15:25:00,0.002233,0
F00229673,N3736C,2024-02-07 15:25:00,0.000235,0
F00229674,N387DN,2024-02-07 15:25:00,0.000497,0
F00229675,N507SY,2024-02-07 15:25:00,0.000406,0
F00229676,N567WN,2024-02-07 15:25:00,0.356931,1
F00229677,N605UX,2024-02-07 15:25:00,0.025493,0
F00229678,N771SK,2024-02-07 15:25:00,0.014706,0
F00229679,N7720F,2024-02-07 15:25:00,0.030872,0
F00229680,N7852A,2024-02-07 15:25:00,0.008048,0
F00229681,N8306H,2024-02-07 15:25:00,2e-05,0
F00229682,N8537Z,2024-02-07 15:25:00,0.000213,0
F00229683,N8538V,2024-02-07 15:25:00,0.002108,0
F00229684,N8580Z,2024-02-07 15:25:00,0.001751,0
F00229685,N8640D,2024-02-07 15:25:00,0.00083,0
F00229686,N8647A,2024-02-07 15:25:00,0.001577,0
F00229687,N8668A,2024-02-07 15:25:00,2.6e-05,0
F00229688,N8845L,2024-02-07 15:25:00,0.000296,0
F00229689,N8885,2024-02-07 15:25:00,0.005775,0
F00229690,N933WN,2024-02-07 15:25:00,0.011292,0
F00229691,N939DZ,2024-02-07 15:25:00,0.000102,0
F00229692,N967WN,2024-02-07 15:25:00,0.443104,1
F00229693,N993AT,2024-02-07 15:25:00,7.3e-05,0
F00229694,N996AN,2024-02-07 15:25:00,1.4e-05,0
F00229695,N818AW,2024-02-07 15:27:00,0.000214,0
F00229696,N6711M,2024-02-07 15:28:00,0.00036,0
F00229697,N910NN,2024-02-07 15:28:00,4.7e-05,0
F00229698,N138SY,2024-02-07 15:29:00,0.00047,0
F00229699,N364NW,2024-02-07 15:29:00,4.7e-05,0
F00229700,N614UX,2024-02-07 15:29:00,0.004848,0
F00229701,N6708D,2024-02-07 15:29:00,0.000256,0
F00229702,N712TW,2024-02-07 15:29:00,0.000135,0
F00229703,N824AW,2024-02-07 15:29:00,8.7e-05,0
F00229704,N952AA,2024-02-07 15:29:00,6e-06,0
F00229705,N104NN,2024-02-07 15:30:00,7.4e-05,0
F00229706,N110AN,2024-02-07 15:30:00,0.000106,0
F00229707,N112DU,2024-02-07 15:30:00,4.9e-05,0
F00229708,N114DU,2024-02-07 15:30:00,9.3e-05,0
F00229709,N166SY,2024-02-07 15:30:00,0.007093,0
F00229710,N246PS,2024-02-07 15:30:00,0.012526,0
F00229711,N259WN,2024-02-07 15:30:00,2.8e-05,0
F00229712,N265SY,2024-02-07 15:30:00,0.00019,0
F00229713,N276WN,2024-02-07 15:30:00,0.001565,0
F00229714,N281SY,2024-02-07 15:30:00,0.0003,0
F00229715,N316SY,2024-02-07 15:30:00,0.024216,0
F00229716,N321DU,2024-02-07 15:30:00,0.007296,0
F00229717,N322DN,2024-02-07 15:30:00,2.2e-05,0
F00229718,N326SY,2024-02-07 15:30:00,0.001647,0
F00229719,N328TC,2024-02-07 15:30:00,0.000249,0
F00229720,N330DX,2024-02-07 15:30:00,0.000557,0
F00229721,N335NW,2024-02-07 15:30:00,4e-05,0
F00229722,N344NW,2024-02-07 15:30:00,0.000669,0
F00229723,N423WN,2024-02-07 15:30:00,0.000281,0
F00229724,N679SA,2024-02-07 15:30:00,0.005328,0
F00229725,N731AN,2024-02-07 15:30:00,0.00013,0
F00229726,N7724A,2024-02-07 15:30:00,0.000129,0
F00229727,N7740A,2024-02-07 15:30:00,9.8e-05,0
F00229728,N804SK,2024-02-07 15:30:00,0.001693,0
F00229729,N852DN,2024-02-07 15:30:00,0.000262,0
F00229730,N8631A,2024-02-07 15:30:00,0.003336,0
F00229731,N8657B,2024-02-07 15:30:00,0.038142,0
F00229732,N8686A,2024-02-07 15:30:00,0.000238,0
F00229733,N8691A,2024-02-07 15:30:00,0.007936,0
F00229734,N8694E,2024-02-07 15:30:00,2.7e-05,0
F00229735,N8773Q,2024-02-07 15:30:00,2.4e-05,0
F00229736,N8790Q,2024-02-07 15:30:00,0.000383,0
F00229737,N8866H,2024-02-07 15:30:00,0.001621,0
F00229738,N918NN,2024-02-07 15:30:00,0.000519,0
F00229739,N942AT,2024-02-07 15:30:00,0.00027,0
F00229740,N951NN,2024-02-07 15:30:00,5.3e-05,0
F00229741,N179UW,2024-02-07 15:31:00,0.000345,0
F00229742,N676DL,2024-02-07 15:32:00,0.000249,0
F00229743,N719EV,2024-02-07 15:32:00,0.002012,0
F00229744,N767SK,2024-02-07 15:33:00,9.3e-05,0
F00229745,N105UW,2024-02-07 15:34:00,0.000756,0
F00229746,N723UW,2024-02-07 15:34:00,0.547157,1
F00229747,N118SY,2024-02-07 15:35:00,4.6e-05,0
F00229748,N127DU,2024-02-07 15:35:00,0.000118,0
F00229749,N218WN,2024-02-07 15:35:00,0.002503,0
F00229750,N227WN,2024-02-07 15:35:00,0.002172,0
F00229751,N252WN,2024-02-07 15:35:00,8.1e-05,0
F00229752,N279WN,2024-02-07 15:35:00,0.000978,0
F00229753,N302SY,2024-02-07 15:35:00,5.9e-05,0
F00229754,N323US,2024-02-07 15:35:00,0.000259,0
F00229755,N474WN,2024-02-07 15:35:00,0.001198,0
F00229756,N551NW,2024-02-07 15:35:00,0.000313,0
F00229757,N552NW,2024-02-07 15:35:00,0.000411,0
F00229758,N7731A,2024-02-07 15:35:00,9e-05,0
F00229759,N785SK,2024-02-07 15:35:00,0.004149,0
F00229760,N7868K,2024-02-07 15:35:00,7.4e-05,0
F00229761,N792SW,2024-02-07 15:35:00,0.002226,0
F00229762,N8561Z,2024-02-07 15:35:00,0.01452,0
F00229763,N8638A,2024-02-07 15:35:00,5.2e-05,0
F00229764,N8649A,2024-02-07 15:35:00,3.1e-05,0
F00229765,N8697C,2024-02-07 15:35:00,0.010039,0
F00229766,N8819L,2024-02-07 15:35:00,0.022872,0
F00229767,N8870K,2024-02-07 15:35:00,5.5e-05,0
F00229768,N907WN,2024-02-07 15:35:00,0.001916,0
F00229769,N920EV,2024-02-07 15:35:00,0.001186,0
F00229770,N855NN,2024-02-07 15:36:00,0.000199,0
F00229771,N979AT,2024-02-07 15:36:00,2.1e-05,0
F00229772,N704X,2024-02-07 15:37:00,0.000349,0
F00229773,N870NN,2024-02-07 15:37:00,0.000128,0
F00229774,N750UW,2024-02-07 15:38:00,1.8e-05,0
F00229775,N814AW,2024-02-07 15:38:00,0.119686,1
F00229776,N410AN,2024-02-07 15:39:00,0.00044,0
F00229777,N802AW,2024-02-07 15:39:00,0.086437,1
F00229778,N971AT,2024-02-07 15:39:00,0.00244,0
F00229779,N106DN,2024-02-07 15:40:00,0.000398,0
F00229780,N208WN,2024-02-07 15:40:00,0.001897,0
F00229781,N209SY,2024-02-07 15:40:00,0.009694,0
F00229782,N260WN,2024-02-07 15:40:00,0.002039,0
F00229783,N490WN,2024-02-07 15:40:00,0.01827,0
F00229784,N516DA,2024-02-07 15:40:00,0.075627,0
F00229785,N602UX,2024-02-07 15:40:00,0.026573,0
F00229786,N611UX,2024-02-07 15:40:00,0.014415,0
F00229787,N7713A,2024-02-07 15:40:00,3.4e-05,0
F00229788,N7732A,2024-02-07 15:40:00,0.002033,0
F00229789,N7752B,2024-02-07 15:40:00,0.000459,0
F00229790,N7853B,2024-02-07 15:40:00,4.7e-05,0
F00229791,N850NN,2024-02-07 15:40:00,0.000873,0
F00229792,N949WN,2024-02-07 15:40:00,0.000357,0
F00229793,N961WN,2024-02-07 15:40:00,0.022121,0
F00229794,N163SY,2024-02-07 15:41:00,0.000701,0
F00229795,N625CA,2024-02-07 15:41:00,0.001243,0
F00229796,N987AM,2024-02-07 15:41:00,0.000393,0
F00229797,N149SY,2024-02-07 15:42:00,0.004111,0
F00229798,N316PF,2024-02-07 15:42:00,0.000142,0
F00229799,N344PP,2024-02-07 15:42:00,0.000375,0
F00229800,N822AW,2024-02-07 15:42:00,0.000231,0
F00229801,N914UY,2024-02-07 15:42:00,0.000355,0
F00229802,N949DZ,2024-02-07 15:42:00,0.000511,0
F00229803,N960NN,2024-02-07 15:43:00,0.000251,0
F00229804,N130AN,2024-02-07 15:44:00,3.7e-05,0
F00229805,N273SY,2024-02-07 15:45:00,0.008578,0
F00229806,N299WN,2024-02-07 15:45:00,0.000348,0
F00229807,N315DN,2024-02-07 15:45:00,0.000496,0
F00229808,N390DN,2024-02-07 15:45:00,0.000415,0
F00229809,N485WN,2024-02-07 15:45:00,0.006433,0
F00229810,N7735A,2024-02-07 15:45:00,2.1e-05,0
F00229811,N7751A,2024-02-07 15:45:00,0.000112,0
F00229812,N789SK,2024-02-07 15:45:00,0.027664,0
F00229813,N8305E,2024-02-07 15:45:00,0.002381,0
F00229814,N8548P,2024-02-07 15:45:00,2.1e-05,0
F00229815,N8560Z,2024-02-07 15:45:00,1.9e-05,0
F00229816,N8732S,2024-02-07 15:45:00,0.007399,0
F00229817,N8792Q,2024-02-07 15:45:00,0.000304,0
F00229818,N8810L,2024-02-07 15:45:00,0.001894,0
F00229819,N8836Q,2024-02-07 15:45:00,0.000223,0
F00229820,N8888M,2024-02-07 15:45:00,4.3e-05,0
F00229821,N900EV,2024-02-07 15:45:00,0.000865,0
F00229822,N920AT,2024-02-07 15:45:00,2e-05,0
F00229823,N929SW,2024-02-07 15:45:00,0.003585,0
F00229824,N959AN,2024-02-07 15:45:00,0.000228,0
F00229825,N960SW,2024-02-07 15:45:00,0.15991,1
F00229826,N161AA,2024-02-07 15:46:00,4.3e-05,0
F00229827,N427AN,2024-02-07 15:46:00,0.000796,0
F00229828,N921US,2024-02-07 15:46:00,0.00016,0
F00229829,N948AT,2024-02-07 15:46:00,0.000295,0
F00229830,N974AN,2024-02-07 15:46:00,4.2e-05,0
F00229831,N122US,2024-02-07 15:47:00,0.001846,0
F00229832,N770UW,2024-02-07 15:47:00,0.000223,0
F00229833,N544US,2024-02-07 15:48:00,0.000287,0
F00229834,N519SY,2024-02-07 15:49:00,0.000304,0
F00229835,N802NN,2024-02-07 15:49:00,0.000558,0
F00229836,N251SY,2024-02-07 15:50:00,0.065685,0
F00229837,N273WN,2024-02-07 15:50:00,0.000157,0
F00229838,N290WN,2024-02-07 15:50:00,0.011454,0
F00229839,N360NW,2024-02-07 15:50:00,2.9e-05,0
F00229840,N362DN,2024-02-07 15:50:00,0.000497,0
F00229841,N364NB,2024-02-07 15:50:00,0.000122,0
F00229842,N397DN,2024-02-07 15:50:00,0.000356,0
F00229843,N438WN,2024-02-07 15:50:00,0.010585,0
F00229844,N533DT,2024-02-07 15:50:00,0.000482,0
F00229845,N7828A,2024-02-07 15:50:00,2.3e-05,0
F00229846,N8311Q,2024-02-07 15:50:00,0.019079,0
F00229847,N8508W,2024-02-07 15:50:00,0.000359,0
F00229848,N8632A,2024-02-07 15:50:00,0.001328,0
F00229849,N8833L,2024-02-07 15:50:00,0.001739,0
F00229850,N900UW,2024-02-07 15:50:00,0.00039,0
F00229851,N924WN,2024-02-07 15:50:00,0.000314,0
F00229852,N932WN,2024-02-07 15:50:00,0.001721,0
F00229853,N939WN,2024-02-07 15:50:00,0.000653,0
F00229854,N989AT,2024-02-07 15:50:00,0.000361,0
F00229855,N150UW,2024-02-07 15:51:00,0.000472,0
F00229856,N611SK,2024-02-07 15:51:00,0.000383,0
F00229857,N895AT,2024-02-07 15:51:00,0.000264,0
F00229858,N133AN,2024-02-07 15:52:00,0.000184,0
F00229859,N397DA,2024-02-07 15:52:00,0.001311,0
F00229860,N928AT,2024-02-07 15:52:00,5.8e-05,0
F00229861,N988NN,2024-02-07 15:52:00,0.000381,0
F00229862,N435AN,2024-02-07 15:53:00,0.000196,0
F00229863,N199SY,2024-02-07 15:55:00,0.000304,0
F00229864,N258SY,2024-02-07 15:55:00,2.8e-05,0
F00229865,N313DN,2024-02-07 15:55:00,0.000504,0
F00229866,N319TE,2024-02-07 15:55:00,0.000277,0
F00229867,N343DN,2024-02-07 15:55:00,0.000408,0
